0.598431367163913	0.174690659	1.20065991	2123.89705	0.334627201	1.76207612619753	30.9017542954904
0.000609518524859	0.298101133	1.15423757	2241.64512	0.102244507	1.31298872421582	57.8942296996901
0.335241035504402	0.218396358	1.1929839	3019.61942	0.0922504659	1.32168341026251	55.2793615969229
0.659554076804314	0.343572772	1.06665441	1983.94466	0.102418424	1.30002616492673	63.903487384522
0.625375315695302	1.20100811	1.18444325	1865.80233	5.78243332E-06	0.717002143445874	189.18962390025
0.042169675728743	0.172835795	1.22337786	2517.58935	0.180743407	1.62711012423901	35.5678789863651
0.20986138112794	0.281295598	1.10609865	2932.14714	0.0973101645	1.18182151359869	74.5684015770465
0.078202245640005	0.379415718	1.03406657	1417.97518	0.0996737107	1.46330300955647	52.0277984642593
1.16777512715044	2.26082067	0.94901509	1306.79869	0.183786094	0.624437299327146	311.316176213902
0.347096238967972	0.401560706	1.09533799	1695.09777	0.100074799	1.30092799271302	62.1438006783847
2.21307059602077	2.06278975	0.955899438	1605.30457	0.34283603	0.589820735210618	346.417800972089
0.084448435980154	0.228350702	1.57125025	8809.14935	0.000297707196	0.756759841342998	128.023873860663
1.21075953393141	0.547580558	1.21709513	1432.81218	0.0989714061	1.21173484621397	64.4633335303541
0.698517622150426	0.0721690545	1.53714676	2212.34129	0.367783087	2.68611541596895	10.3869443884857
0.462187230958708	0.320232171	1.11516293	2153.85445	0.0987953637	1.29236617816107	61.8504675851726
0.485332114734751	0.178656709	1.24498921	4221.86196	0.102632612	1.23584657993415	60.5839759547707
0.299781025648281	0.581403459	1.1553496	3318.61088	0.102240351	0.772697073817471	167.001559069829
0.146321524364984	0.361891063	1.04003238	2518.91587	0.102233213	1.12416608556028	87.6485347313773
0.111913923421753	0.28026374	1.1823834	2978.49206	0.101466665	1.17474758150839	70.6000544574547
0.971431918422048	0.0656791276	2.345506	4081.56371	0.106987984	2.07299980786406	11.4292414394429
0.671710774646938	0.268858852	1.09900372	2328.03692	0.100345502	1.35665411938703	56.9527948208234
0.741627075110207	0.111935107	1.31086882	2210.2998	0.103392921	2.15783129799018	18.8737531048361
0.058166366104547	0.335729239	1.11082707	1824.04928	0.179789014	1.37155545830024	55.1288938856071
0.821344317450388	0.161829582	1.29868479	3888.10819	0.0962617494	1.35309445044476	48.4498569632495
1.20779989846163	0.566074033	1.21514617	1462.62182	0.102787763	1.17956967461577	68.136019586944
0.376164158773078	0.169941254	1.34322705	2767.75403	0.360785225	1.56499546842051	35.0168343186473
0.61196620774463	0.302574632	1.119391	2214.88898	0.100014352	1.31109451795365	59.8690911436983
0.511427102998685	0.596700696	1.21026252	3495.17968	0.000275279912	0.743212856849655	172.324277851805
1.07172371623438	0.318453856	1.43681399	2677.0562	0.104911862	1.16244988624825	59.333976113269
0.808453955480575	0.218708248	1.05517083	2904.97556	0.0960418548	1.34654979233251	60.2122516228409
0.330669265897408	0.11073103	1.23346078	4095.01889	0.357296441	1.59390933801865	36.7620654755765
0.120710586082435	0.3484136	1.16075815	1986.01926	0.102841191	1.29028890284554	59.6124283121283
0.408036305166759	0.614832581	1.09235335	3277.27554	0.102058048	0.756121042622717	184.4619031842
0.468088171192197	14.2232534	0.686442158	471.563697	0.0589889175	0.414435151180187	977.091788216163
0.461520782684054	1.64561427	1.07153314	2183.54025	2.1864288E-07	0.566215320580862	335.338671328389
0.622303921613328	0.215295171	1.15206052	3055.96367	0.0960329592	1.32322897349242	57.1093453408539
1.76368958237866	2.37501215	0.840792691	941.462401	0.0995880211	0.717780790651391	265.93768774129
0.846549704286771	0.163437608	1.4754469	6782.47203	0.0649817998	1.01942724212244	75.130525192747
0.753010074034025	0.0574973917	2.09782366	15354.1679	0.0983244667	1.14232327294205	42.0828796436525
0.2537527206599		0.401227797	1.0186167	1725.95042	0.102567235	1.28978278184065	67.9842854282504
1.10876732113449	4.04743234	0.812672972	844.023524	0.0577544544	0.580709813413627	420.357046986714
0.070994397771037	0.054150527	2.13118137	8893.61317	0.33373109	1.54662767779061	22.5975061000857
