0.327254820621725	3.36648109	31.2544312	14367.2812	0.0404867239	0.154330176867379	154.753033785854
0.020000000000028	3.9436	2.89015	739.743	0.101813	0.628404633260296	100.937684715326
0.010000000280851	1.95704254	2.99333515	674.218574	0.101815039	0.934384768204573	44.0804107944992
0.010533703153324	7.23302247	2.56882744	731.651156	0.128293286	0.466567303698196	206.010305291253
0.030060890468103	2.01236436	2.99328007	673.326316	0.0928260084	0.922062026379245	45.2673271221325
0.021973493025635	3.9093057	2.71309614	750.161516	0.101505634	0.626756768696647	108.090924135827
0.05105291523251	2.49796014	97.8861387	50367.5282	0.0498428363	0.095688152251229	128.533089020423
0.030000000000057	3.9436	2.89015	739.743	0.101813	0.628404633260296	100.937684715326
0.01006089046809	1.32015512	3.67283046	780.509742	0.0967664019	1.05736417861859	28.0544921235264
0.010000000000028	3.9436	2.89015	739.743	0.101813	0.628404633260296	100.937684715326
0.07214096441223	3.14490346	4.54593662	1696.97645	0.0875344106	0.464605848770636	117.397745618889
0.327254820621725	3.36648109	31.2544312	14367.2812	0.0404867239	0.154330176867379	154.753033785854
0.020000000003813	1.30175684	3.67295692	781.335662	0.101813	1.06424711582873	27.6918315269657
0.062557327999074	0.71988532	12.5656354	2606.38801	0.0352221753	0.783565031412893	14.93199831839
0.2364322976566	6.47771889	24.994119	13435.5683	0.100625057	0.115050145014764	348.209251043396
0.02	3.9436	2.89015	739.743	0.101813	0.628404633260296	100.937684715326
0.347079269113838	3.58150648	37.6012954	20146.1026	0.128158258	0.126356575796019	191.890721426169
0.020060890475196	1.80254049	3.55761817	942.694281	0.0581551028	0.823376161108473	47.7635465639062
0.03275481505205	0.756350181	10.6342213	1914.58051	0.0499328162	0.89192423626428	13.6172952812029
0.010000000001427	1.30174736	3.67297581	781.340126	0.101812954	1.0642479508455	27.6916456545508
0.030000000000231	2.14428006	2.99319562	671.330689	0.0749932744	0.894575985621608	48.0931149461177
0.02	3.9436	2.89015	739.743	0.101813	0.628404633260296	100.937684715326
0.020000000000078	3.99823866	2.89014369	739.515925	0.0978878547	0.624191883474986	102.304988200108
0.0104770731739	7.83296059	2.55866632	735.256915	0.128053178	0.447243162716492	225.087515073868
0.01	3.9436	2.89015	739.743	0.101813	0.628404633260296	100.937684715326
1.45573792372722E-13	1.95714485	2.99332347	674.240227	0.101813023	0.934345341887248	44.0843029883396
0.347079269113838	3.58150648	37.6012954	20146.1026	0.128158258	0.126356575796019	191.890721426169
6.08878384029478E-05	2.01990112	2.99327205	673.20595	0.0916770574	0.920422468396245	45.4288627856484
6.08878379330359E-05	1.39869179	3.67226258	777.21261	0.0783438784	1.02942641394586	29.6024827476109
